"ms","A","B","C","D","Y"
630,9.31635958618963,-2.10548986046514,50.6838097738339,18.6571765523256,29.2060705947906
631,8.08847699620695,-1.31108781268809,51.5577101952583,19.2040986831305,24.4433506387232
632,7.57725776345647,-0.77904171984081,50.8613622504781,21.0795865591916,33.8256307020333
633,6.84606276439151,-0.843799023403738,48.1130115068475,21.7140661193477,28.3074364321228
634,6.8658147712683,-0.369148855985418,48.419751824405,21.7526004591626,31.5449960519783
635,5.29295085655831,0.00587460742609746,48.1866328422898,20.8738900575338,26.2032211923523
636,4.58961758673002,-0.366969451389835,49.0983007751908,21.2947008153881,29.6395231377237
637,5.30554967563769,0.449861142188601,47.1058865436609,21.9726920563466,27.8430954883375
638,5.7707645820608,0.809727880276335,48.8140436763463,21.4265295894766,29.4773882945218
639,4.79686227565651,-0.00567358988197404,49.9561292610473,21.965603097031,20.6006646492832
640,5.35608000612484,1.68411707243101,50.8441128963717,23.4548924994935,30.4612667454373
641,2.92344026071917,1.06116851047114,50.8029268054338,24.7837765131333,24.0959683874609
642,2.58295533401703,1.0255614613766,52.1448754882723,25.6755411965074,31.4073736307618
643,3.29598852886726,1.36939781197438,51.5672637379844,25.078498110333,31.535033628045
644,2.63695114237813,1.92285554824937,51.9197727514679,27.3005293530499,36.0757696374508
645,2.60054851981165,3.09222149908497,51.8455067837892,28.0579054921763,29.7519042207478
646,1.00726221828474,2.29584526329782,51.5140162213704,27.9701398190255,31.3196650620491
647,1.85505501553251,2.82006089600403,51.2794132171208,29.5771058388495,30.1153526784606
648,0.00466616687189678,2.66857411279902,50.2105211768089,29.4984322725293,41.7324989949804
649,-0.318984464818417,2.98650063696767,50.6363545810692,29.3273262941518,32.994616092491
650,-0.57423257732159,3.85481985756479,51.3293411444464,31.2028079593033,34.0754751731158
651,-0.51331135001484,3.45361127001012,52.8809164210902,30.4064188755011,43.2854409285232
652,-1.33680297903372,5.21716954148883,52.2511064059127,31.473722750562,32.3684221668362
653,0.492927505802317,5.57792110714564,50.4054699656149,31.0027513081329,39.3279241565099
654,-0.936988709979184,7.20378689488261,50.082786273864,30.4330682563937,35.6544645771568
655,-0.682851566974599,7.2817174145853,50.6401244894709,29.6947764601063,29.5753999524983
656,-3.62262526231058,7.04334243869093,51.1491056843221,32.2774870787145,45.3681808339785
657,-3.62020945336711,6.64253701956023,52.8687398577177,32.0083233535748,38.7918809127807
658,-3.11054388210517,6.76765885739738,53.110075764171,32.1554709543848,31.6093189927608
659,-4.19526388321913,6.39405011891638,54.030481230518,33.0212911367398,41.6071856271704
660,-3.49043090634157,6.48749052085528,53.6465011927807,34.4343638359502,30.940717622895
661,-3.15945455634735,5.46637139664586,54.7361329739278,33.3598657408695,29.4242569527475
662,-2.18312708337098,5.79913937851779,54.3494795081905,33.987822370865,35.0239679723451
663,-3.02646696376972,5.71894030318131,53.0939509394995,34.3935806441819,34.9101113955419
664,-3.99704686863263,5.88915955349278,53.5307713571612,33.7062505576612,29.9623218875332
665,-5.76857821727556,5.66435760804102,53.2261672314043,34.2827424922637,25.5768374001327
666,-6.09104855892151,5.25434329402931,53.7933216880036,35.6072534714705,26.6773454223116
667,-7.42984930127601,5.48587733290702,53.7137076604844,36.331410204985,31.8081753510687
668,-6.74169327312995,5.95957139745852,52.1056804221866,34.8186816263061,34.2888872979147
669,-6.67041262087938,4.82639416365979,52.1596488073422,35.2337462806304,32.3977833862014
670,-4.4806602616002,5.14435514567764,52.0879496456746,35.0352327116284,38.7099618562213
671,-5.63836786090167,6.69527206696177,51.8664899564372,35.5994750642074,30.4771263398454
672,-4.45667979680934,6.41652630846433,50.9862700062838,35.9302123304291,30.070667566588
673,-4.98404815841752,7.11400048837218,49.9048132854278,35.821308581554,33.6648461571932
674,-6.44067616972828,7.98204082280565,48.8032422466387,35.1809982605842,31.9575565698356
675,-5.86770879923511,8.5801847487202,47.5597423141324,35.6743802498675,42.6274456493965
676,-7.30108650390732,7.97146182689642,46.3395606176624,35.6726772722625,33.9537924823176
677,-8.35627152243381,6.74246022550497,46.0224305797536,33.4981186888132,28.6236618408796
678,-9.08938339985577,5.36586533129328,46.5139156990717,32.3183568598402,27.618609406442
679,-8.87847613560447,5.22239656710655,47.3632706381741,31.4856533557254,25.4600961093176
680,-9.87739686266548,3.59637849617557,47.9239594553592,31.3737002505024,23.9181390849823
681,-8.79954653945986,4.47833950520284,48.0097169272021,31.4738233673322,38.1184355949516
682,-9.99852092196773,5.76209696688444,47.4230566540922,30.9966023611279,24.8598832208212
683,-9.78188388678302,4.53113979311673,48.7255021385641,30.8480768197176,38.2706417269557
684,-9.63879685699409,2.42754063514954,46.2980393805352,32.1446866856654,34.6797860766121
685,-10.7045469480471,-0.133714114368167,45.6062650545626,33.0170629771063,28.6571386415202
686,-11.1331703587489,-0.153460239354656,45.9455707867539,32.1289754347272,28.1531515200389
687,-11.7893498355202,-0.190274109952383,46.1428101274724,32.5027986411166,32.5464270231445
688,-10.8299555086626,0.43863823528419,46.1374490766008,31.9462089667561,26.3768163559424
689,-9.27390287256036,0.370414706813065,46.9178414756968,31.3208313019465,34.3660337584916
690,-10.3146993063486,-0.521636933502192,47.611038971637,31.451196161441,26.2759579025401
691,-9.38412689780836,-1.81048585666238,46.9826160445205,31.3302216846187,26.7713809231214
692,-9.45957282882055,-1.84965850466774,47.2373230302588,29.6298525487867,24.4577490080166
693,-11.4267681778715,-1.36927045709391,48.6480380206361,29.6417372611012,20.1378783888121
694,-12.1826718205167,-1.04219022063071,49.7589586220591,29.8650601888525,25.1585601951646
695,-11.7215226600099,1.29292830147978,49.1571839879453,29.4577722963427,33.4977038955077
696,-11.5764160289621,3.52186391657078,48.4922360343142,28.084234373749,33.9336428135581
697,-14.0187273500435,3.38839998810666,48.1140147937641,27.5187573178078,17.7598860182396
698,-13.4384086645919,2.39275753328102,47.7744236025636,25.5328212423626,29.0231922300972
699,-12.7833566661052,2.05144959851783,47.7960293686527,24.8895204950265,18.5207401807355
700,-13.0878655033646,2.76531687255711,48.4304932311135,25.8316084788359,18.7460859479156
701,-13.7954337359819,4.65142397029329,49.2445985156731,24.8935142894342,28.5972243575189
702,-11.8238617215037,4.22245342618893,47.5765568211874,25.587415582693,18.2378684508747
703,-11.9138604021514,4.79362554916524,47.4994563144324,26.5918495481552,25.3632258306236
704,-11.9278776540833,3.61034212179938,48.5226984894783,25.5318495726971,21.4428091394982
705,-13.0513345911935,4.91470276744937,47.9090151257545,24.6977951559249,24.993299663683
706,-14.3954647145697,4.1433337636794,47.9422000632025,25.7080242050021,18.2961888354029
707,-15.9186204856318,3.4250103381653,48.2337073750572,24.3311571549941,18.715499659454
708,-16.340588696014,2.75234719544449,47.3636843023385,24.3904322722065,31.4305113909699
709,-14.979664231933,1.67724562331916,48.6505384080916,22.7737550067222,3.55233199233304
710,-13.2258693865981,0.690049914531003,48.5529599405624,23.3214088289802,19.544573459605
711,-11.6575046522453,0.830909386826172,48.1835748098813,21.1924646273121,18.6838795050796
712,-10.3607490822976,0.0679160898051933,49.1160762019739,21.4120338300201,15.0608447775675
713,-10.5983453337412,-0.5942566997779,49.1314585456717,20.0111002815588,19.9151147147416
714,-11.8224954694219,0.504434631303006,50.4210408888564,19.3951740183515,16.739920308383
715,-12.150308149562,0.250238211262341,52.0149828606896,19.7846638630446,19.8684234659765
716,-14.5627584258342,1.25880830177711,52.5361144790362,21.3710488757182,17.0583800873834
717,-14.8765512992776,1.33088279301425,53.0207452643614,19.3124793076025,22.9492613130028
718,-13.2166725946319,-0.222899993951202,54.8511201603007,17.7875793279912,10.1267277010222
719,-13.0857194940244,-1.9634321022139,55.4219269775259,17.0906599890419,16.8938578798852
720,-11.9898308113348,-1.55634864009264,56.4539547474795,17.6940960163476,14.6478048496483
721,-11.5004898543909,-0.71098405821626,56.2191364274438,17.3771784016185,18.7646825689481
722,-12.2794001498395,-2.58025540805087,55.7984507878734,17.9835612892895,14.3009358829225
723,-10.5358407969102,-3.44645184765675,54.5723698673675,16.6585507829878,12.6941807436305
724,-10.6142280822412,-3.32898906588966,54.1129057910514,15.4700815181304,14.3322765413212
725,-11.5897818747638,-3.19874039470022,54.6399945261028,16.7704038079435,13.4172377544109
726,-11.5191220500252,-2.74144804464528,55.2378922370374,15.3197220206502,11.5078134200463
727,-13.0377215788484,-2.03902774701235,54.7498753197919,14.6623029565834,15.0876919771636
728,-12.1739425460571,-1.75041679013602,54.3920835825725,15.5099356552823,15.1064229079863
729,-11.6723741606927,-0.857828355855544,53.9406922509941,15.8516852820737,12.1489494980674
730,-12.0271554903397,-1.32712222987206,54.9706879345111,15.7958882733834,8.22110900359128
731,-12.5155843779309,0.699989651582661,54.0772918645978,16.752405352688,12.2049166415429
732,-11.5792904306382,0.898173571424657,52.1940647891459,17.2990756236137,-5.11093043537477
733,-12.6416988170603,2.07588509856934,51.9948708637516,18.6336490902829,17.7545484559868
734,-13.6255196887647,1.59971827773655,50.2325260612257,17.7447200205471,15.9200733890998
735,-13.2012718117447,1.49384573900425,50.4264809337602,18.5964213333612,17.3697663841757
736,-13.6525852922973,2.23961233349362,49.9567409961588,18.8010607279396,13.8154882591385
737,-12.7275004955734,1.3237369089466,49.3241838656785,20.8508339281037,8.12940424395624
738,-12.9261213053857,1.23513518931809,47.5982983566918,19.6168238521747,13.8554351132988
739,-11.7312702884853,0.856048392465925,45.5515608809988,18.6184410187085,17.4911214226524
740,-11.2357255833052,0.638080653550508,46.2161960278437,18.0107025466693,10.7884702060686
741,-13.4808781573981,0.603267121582192,44.7493193681042,18.44129024064,17.1290999929191
742,-14.8162495178163,-0.73995529728643,44.3523853985907,16.9517424452408,10.4451170736034
743,-13.5334743116387,-2.95265625662329,43.5599332646415,16.8376936679382,12.8297113051238
744,-12.8426784074649,-2.72062752814673,43.4622476496504,17.9909236262094,16.2214183716794
745,-13.8097410753232,-2.78925141016251,45.3451677916872,18.6804109975018,10.7701555664887
746,-15.1555347603434,-3.19176323762378,46.2062391539113,18.6921219020203,17.251488069716
747,-14.1218693710276,-3.14716804843839,45.7812972371063,16.6361183728772,13.683814206232
748,-14.9336458306907,-4.03757975401089,45.3691668367314,18.0906932090457,11.8305607076484
749,-13.1319203520725,-4.54300877372112,45.9726464953755,17.3345781341081,20.1334359688173
750,-11.3603783916931,-2.83733827853673,46.9421843277702,16.9019442931082,20.655445018916
751,-12.8150697614955,-3.84232218228894,48.2053787280899,15.8243137835479,18.8593639297717
752,-13.6607240740711,-4.72358727441733,48.2987594894355,13.9979775227591,7.87215621976952
753,-14.9112037333953,-4.13723496954292,47.9704205784447,13.6022283131798,11.0298407267081
754,-14.2439156654911,-4.36584464994853,48.6105081462794,12.9416870091214,7.36107219187561
755,-15.5346853531288,-5.08887668601701,47.0428692411394,12.6064073646309,16.6635565842922
756,-17.5696888915977,-3.54025975856832,46.3094953637505,12.5382619820123,9.78609342786688
757,-15.5483418971052,-2.31855928589449,46.7741718691022,12.2175010865172,8.70732395708007
758,-14.542368409493,-2.7081179614858,46.2499975592946,13.4631119488318,8.44460545735734
759,-13.725244808268,-1.23611011745155,46.7933209497051,13.1373299649039,10.2888155217142
760,-14.3892330918452,-0.770041670752575,46.1274759665149,12.0424456629626,8.41833033546715
761,-14.4005143230956,-0.701177575515502,45.3082607730108,12.0124763082965,6.34386858103034
762,-13.7808370668858,-1.33193265181479,46.3479264932114,9.08540158975629,8.07532185813469
763,-15.06207580885,-1.64661553798399,45.0712754663714,7.74920711849391,4.58420451229705
764,-15.1863371352261,-1.77229109766062,43.9511252219461,7.10349213050843,0.32952861416452
765,-15.0105954807243,-0.840041435291404,44.1035639587664,7.09761686075818,7.19112001010982
766,-13.3178216862516,-0.597610481979649,45.5681672315222,8.26139332958313,7.7561970078087
767,-12.6756889690447,-0.524890625695225,43.4192236842047,8.91977140552927,5.28819545605206
768,-11.3934559366954,-2.49110862481824,42.1988230606269,8.90625484785894,23.7596746356097
769,-11.2529089631481,-2.4400723853295,40.9338004258438,9.4234583228362,7.89871581337377
770,-12.3654116463286,-3.30833720610915,40.640568154671,10.0496880433538,8.64985030247013
771,-12.7050886182905,-3.91490613466587,40.1924885981682,9.63361648705151,8.7806142064914
772,-14.369853257553,-3.56453037403272,41.9822138094832,9.73419821807917,5.85758845643348
773,-13.4410014958327,-3.79274702173282,41.1542279029675,9.43972454067622,6.24307627228322
774,-12.024174661117,-3.3949275941863,43.5935429786489,9.86629637096629,5.61759334228175
775,-12.086895438744,-2.93680218297195,44.1148802156518,10.4443824755791,-4.50568370594155
776,-13.0677977748418,-2.83718923320737,43.0336171401584,11.3620392497008,11.9788517336834
777,-11.9806475236048,-1.67040531542338,42.3391486061254,13.2625582479486,8.38079418141866
778,-11.8413204970442,-1.64551618873044,42.1953816362025,12.7092934286317,9.82989493780904
779,-12.2275925947179,-1.9891609258665,41.8721731823049,12.1774536492452,11.2201827016354
780,-11.1040071715379,-2.64239903019997,42.7622262737209,12.7600256141067,6.90117794846323
781,-11.8638528288955,-1.70043547939039,43.7275368621346,14.1134410482788,10.4268436605854
782,-10.7148937256665,-1.15375744734934,43.1483064661412,15.2475668389927,12.0835419157393
783,-11.5573699846032,-1.52379280062755,41.8404955738808,13.8350854514592,11.3112080495394
784,-11.1659566442105,-3.25193627781978,42.5691918752691,14.3458860544714,7.78836092361807
785,-10.2745794018918,-1.58758582318752,43.4576137657379,15.8471654117035,4.44284828864503
786,-11.6098381144461,-0.835785020640573,43.3701631374516,14.4898074406246,11.7522749670327
787,-11.2117146366112,0.870401747048018,41.5333714017182,14.8714198095721,10.2224763613701
788,-11.32330143956,1.64582659522794,42.314689447846,14.5580044494092,9.69922794840952
789,-10.6475575229178,3.56030455971624,42.3074492715077,12.912403439867,12.5298690480914
790,-11.436155458297,2.07079668747219,42.9318047239928,12.5843031896336,9.44340379495564
791,-11.5231417923545,3.13113582399131,42.9371806631587,12.7801221883271,13.412227062453
792,-10.1408577845987,1.7367628158765,42.0594084114661,12.6382767416739,10.3167855563663
793,-9.97236762079065,0.0379257015900205,41.0374099676165,14.4420738026673,10.7139127847341
794,-9.14917667251553,0.565403534577955,41.4583719009617,15.1907641680962,16.4639269964564
795,-9.37007127013198,2.02862592463662,41.0418839251878,13.7723462745612,13.3960929724501
796,-10.3994629248467,0.977012132700224,42.2296800050171,14.0494437387578,13.5745696542339
797,-10.4103886156938,0.410221238222014,42.9685828398459,12.5122954551786,-1.57137791599955
798,-11.6353797711346,0.489201373113826,41.6217308944689,12.867396576236,10.2862187924585
799,-14.2314911595846,0.968033397672482,39.8065739376666,14.2850954117955,17.2144492148791
800,-13.0623685675931,1.52142223404504,38.7262908141706,15.0051713620618,10.4879342198546
801,-14.1492773845705,2.46117994151054,37.216915245499,13.3892254446327,9.85139035101626
802,-15.9753603972169,4.31344489055205,37.8001519025685,13.8384119502157,12.3627960443766
803,-14.9800785899244,5.3039378818678,38.0346355746184,16.8839949277787,19.4621608542117
804,-14.9919403713551,4.19502834692211,37.4102137260576,16.2233465041858,13.3103196883517
805,-15.5915687661067,4.27775003498864,38.5821521967609,17.9121865862664,16.7625517771977
806,-15.7695167527088,3.94518512563312,37.2324630340384,19.1235040921772,13.1856899561979
807,-16.1954980945111,4.28015149290401,37.3882390181875,17.9650567798905,15.2270073910777
808,-15.198839318056,4.51885884182093,38.5975336923869,17.366114865552,12.5951542015123
809,-14.4711786095545,4.03663461387285,36.8885393108922,16.9333834712602,11.0061031912254
810,-16.197809205418,3.21078776534785,38.0131020916426,17.1468299927439,8.83454881318959
811,-15.8444107097763,1.63552593251299,38.6733589654705,19.2382815532894,13.0240219194243
812,-15.1175970438767,1.57056917533511,37.9341216138959,19.8529519043327,10.0829258196601
813,-14.4493360679,0.139631596864678,36.6756501608611,20.2526821916929,14.4368489967826
814,-16.8736533771842,0.780975380565598,35.8684330318092,19.5454945707925,10.988969785731
815,-17.1090108021995,-0.00780398231158382,37.3340785496644,20.8455729801577,6.18710863342179
816,-15.1293774812815,1.52750016494663,36.249276159139,20.7160528833515,7.03743362779238
817,-14.332582942642,1.47527431765271,36.1273333989297,19.7618791064724,14.5539535740715
818,-16.0418591232879,0.334364289553387,35.3258911250393,18.5501422365717,10.9458609091187
819,-17.7055278351713,0.293446695488482,35.3989399749603,18.9154320400462,31.3683079042633
820,-17.2144182828557,1.23537498381204,34.6607826274765,19.47166185601,13.9138254643867
821,-17.388473768428,0.844471397817917,34.7671960824435,20.8160361299366,5.14484157437193
822,-16.4271832045505,1.64958471988373,33.7439564074077,20.9339263552529,7.93172377727402
823,-16.1333565428732,1.9913069758309,33.5726662333445,21.1190004516361,8.81353603097845
824,-16.0523571793641,1.51394757952545,32.8633409997847,20.2806777811797,20.9475863767824
825,-15.8686953365648,1.26410328055429,33.9902272634084,19.3740041956987,0.394087726069184
826,-15.7024403011735,1.46317114281432,34.0013745251833,20.0098167778501,13.4320000460096
827,-16.9720393673877,0.511430082517324,34.841954784231,18.4497279234481,10.0184118344308
828,-14.6225460467683,-1.50782605818205,34.2742683953318,19.2962563618886,13.4469312183503
829,-16.0345514541936,-0.757072854950778,36.1258577459266,19.1331814385936,14.7438128934323
830,-16.0515129469758,-0.321264079604098,35.6248663231223,18.4792821460931,10.5168474399021
831,-16.5958322995975,-0.995599637399594,37.0108407926454,20.3002832747362,19.2416600913534
832,-14.7957199662421,-0.584597359198535,38.3883963132144,17.8037676143715,10.1750680046999
833,-13.7842797900629,0.623772649661609,37.1798732467254,17.1048742623881,17.4896452734574
834,-14.3479963459695,-0.295590011274689,36.7854322539726,18.7359889568579,12.5180652027878
835,-14.1425755505945,0.495858453375649,37.5643886818425,19.2870606801925,11.034538136853
836,-12.9771136003957,0.287935879564574,36.3661214506684,19.1477791515483,16.3952260657767
837,-10.7407907608888,0.834749072312947,34.4148426252093,18.849418357159,10.5399090813132
838,-10.43852568472,0.465226833031973,35.9495803026841,20.327630446819,15.4082627638062
839,-11.481032286951,0.0113666986032486,35.905329390709,20.8320366135282,9.62679434286443
840,-12.4645746004468,-4.29141473777369,36.0835260827305,20.9447127122809,15.3872578248962
841,-10.4588560200126,-5.09175582737169,37.1574215678199,19.4157285337637,12.7406634672853
842,-12.5294275038701,-5.35295600840884,37.6604624878326,19.1721463721522,15.203991771939
843,-9.47368513498824,-6.70116062064571,39.2728920249652,19.5330284160788,13.1794313562442
844,-9.73503572907554,-7.50738810007156,37.739527117333,22.0790425436509,13.9239702570543
845,-10.1894289881893,-9.49518258796642,36.0948712848412,24.9227927443506,22.0819415096797
846,-10.0318684327253,-10.4341898164549,34.0309100186226,26.4331534685667,9.94900708932519
847,-9.09847970486005,-9.38713416380382,34.7346906207226,26.6344953796611,20.847834461099
848,-8.7956514290257,-8.54088623513059,33.7896031815378,27.2869192871833,9.08016064196793
849,-10.7518016514982,-8.166684459807,35.2414955374432,26.5254571954502,24.5557120704881
850,-10.3982649420288,-8.55029377003646,35.8320760939641,24.3840852845864,15.5989093298974
851,-9.94784042828639,-8.3235117378807,36.1067473698896,23.0734687516854,15.9310944221278
852,-9.28828955775189,-7.77869958226662,36.4000576631362,23.8452694046895,23.3518600158354
853,-10.3197102853593,-7.27101581247025,36.6571688684342,24.3583974475047,15.4601872426429
854,-12.6907331667208,-9.22302439124991,37.5035052278913,24.7406232289827,15.5134327215495
855,-13.0153094745453,-9.91118405739664,38.6135328894995,26.3319893251857,17.1768478861679
856,-13.959608225455,-10.1910691509677,37.9766445126458,26.6940854639235,16.5558601554557
857,-14.7254982238981,-10.7267736856455,37.6701252200889,26.7043634266237,16.9684630178137
858,-15.679277490618,-10.3633968671265,36.5787216102636,26.8743782939708,18.1220689403673
859,-16.0772819404726,-10.0732447554584,36.504281452149,25.7449014095136,12.4594093688438
860,-16.3884990033962,-10.3836712205778,36.6651553493056,27.1531877093723,14.9674662009147
861,-15.5924062901563,-10.9018959821512,36.569395510545,28.1727814973277,17.5205189502687
862,-14.6059779462806,-12.1435056909869,37.1517006812133,29.5546440229957,16.5558815463475
863,-15.400509608698,-12.5839281814168,39.8310938266099,29.759372746051,13.4096082531267
864,-15.7093275802132,-13.2242983565887,40.7407210266171,30.702232028855,13.9309687127986
865,-15.3478828141876,-12.3516965456563,40.4106534255566,30.8787962941062,14.2974983677011
866,-13.9490917093496,-13.2163538523804,40.6695148076662,29.3192164124889,11.5892507892908
867,-14.005162128992,-13.4407622456363,42.1055972262792,30.3190934587647,21.0373387737181
868,-15.7040356205461,-14.1525562229636,43.2620625825767,30.3009020322474,16.2826357752441
869,-15.4721830754048,-13.0391535775853,42.3274897881219,31.6068795054497,18.0876756105099
870,-15.5912737463753,-13.1742074542269,44.7360170867164,30.7926464934537,20.2152784594363
871,-13.8187808929149,-12.3824729839672,45.8717318737389,31.7394103507876,31.2032793136958
872,-13.4753587274713,-12.7207969357032,46.170016923095,32.982824895444,28.0903881726027
873,-14.098408509826,-11.8730165551406,46.1957244470747,33.3670134045511,18.9098840874404
874,-14.5379308036546,-11.4912151846996,47.0789502581126,34.3020245008227,23.4275012992085
875,-15.0432275932001,-11.0910501831517,46.7858083705753,33.1246460820002,20.3391904791265
876,-14.8571924560426,-9.95387892145506,47.4656145530631,33.1766144571151,21.6216729478525
877,-14.6807746584431,-9.53414726844839,47.6535455134962,33.6774635199717,22.7158013390705
878,-13.7649264516183,-9.51942753294127,47.9832458194119,34.2085810501605,24.6735828829827
879,-13.4447497254374,-9.40624579920831,49.2218587620271,36.1834319387954,24.6389174571101
880,-13.8114370225587,-9.22063979469283,49.3870882981893,35.8493371442675,29.0475356028581
881,-14.7520483177384,-8.66240778557127,50.125758947541,35.623936474271,21.8585041976865
882,-14.1173453863189,-8.7410535556396,51.154493697224,33.5046247000169,26.3730700395307
883,-14.1798338686472,-7.99296747557046,53.4655321456326,32.7954887798071,22.6433957394875
884,-13.9969960009554,-8.34207899418749,51.2659162063416,34.0507748056627,31.1659352630376
885,-12.8933549825326,-7.3955811376218,50.9909130232596,34.4797955506132,24.733904591688
886,-11.1413193638839,-5.78930023878319,49.6755505183991,35.0998871218803,27.3727656471018
887,-12.0951358240194,-6.32831893485234,50.4468972009978,34.8409058490352,26.5540332925988
888,-10.4510553671991,-6.45931556113866,51.9346079618367,34.6012257282938,26.2048128657853
889,-11.3177888966501,-5.42372211271943,52.8183933548634,35.5594159640197,26.313449622009
890,-11.0514367044553,-4.65622044637304,50.6866339425312,35.9762171242696,30.3903881350158
891,-10.8290662095999,-5.41678151181751,49.1980021131368,35.8779447009277,26.7201896818441
892,-11.1059747194923,-5.42770908817081,49.602952892166,36.2446227328949,25.8292750237659
893,-9.71172167847422,-5.58245153150546,48.4029687844467,35.8429434068593,37.4720626024821
894,-10.3706336782522,-4.2399329004345,47.9092879908986,34.0567400365856,25.5370098355717
895,-9.71010239773893,-5.28259652987494,49.6127936971942,32.9649607985539,24.6932807842159
896,-9.72335809788223,-4.07046255899379,48.934222208265,32.3026031807179,26.3076390678731
897,-10.6548383966131,-5.29552492066958,50.0330450971398,33.5025828037064,22.8675328891052
898,-9.44014925314669,-4.70362755541842,47.6729403031514,33.8806297123361,28.9157069068038
899,-11.5284896186555,-2.97371315619329,47.215895878358,33.1535057151947,25.6706190416155
900,-12.0546420880681,-2.12385684373119,46.3766375343714,33.145817953308,34.8374901910331
901,-13.5960446549754,-2.83750375527252,48.0950857327952,33.1440943583397,19.0922250483283
902,-13.4017235850741,-3.68333971082063,49.5163737693654,32.2623846580413,25.0545578617333
903,-13.1373010356332,-2.99487321504201,48.8794924302329,32.1324262200028,21.4240256545003
904,-14.2560362043429,-1.73033821407847,48.4361754507718,32.061880449919,19.8846128383583
905,-13.6050832481958,-1.22981491863359,49.0476222804817,31.9391235963393,22.9212887434297
906,-14.6379834867778,-1.5631005090603,48.511237741627,32.3393285068279,43.2721519856869
907,-13.9787819873598,-2.17783126181251,48.9043226281296,32.528353998674,34.119057740184
908,-13.7409525877321,-4.13005864618948,48.7201768984719,32.7629597781163,21.9197163037173
909,-13.0256766406276,-4.11070501397683,48.5030435636296,32.5412515485423,20.329734065888
910,-13.9641596798215,-3.49502682943088,48.586846684778,31.976610012331,32.6262029425305
911,-13.8688056701434,-3.25454502537267,48.9535318828635,32.2735952420051,26.4222567061803
912,-14.3316250900997,-2.4730106175668,48.4390916967517,31.4766059619625,25.4137136265035
913,-15.8005072461943,-3.08758968847713,48.4320585922971,31.8085472248514,11.6741538759047
914,-15.6478207406727,-1.98825350489983,48.2000612311703,31.4447028498606,22.9068087976592
915,-13.8740581293556,-1.8468446439563,47.5400369873272,32.8986049518881,3.29080318238197
916,-14.5221290628706,-0.640632032532998,48.5068600238409,33.8124905997792,22.4978024924821
917,-14.7219465385388,0.824946465529968,49.3680712272445,34.2061686095401,34.1699279988876
918,-14.0327028055616,0.681720577694113,51.3466745789095,32.9714970821435,33.6431417137009
919,-13.996557295725,2.02854717738117,51.1745226753543,33.5090249773335,27.9123650683195
920,-12.0530209834722,1.95839820222067,52.9894949254532,33.5886841960576,26.5490666794221
921,-11.3158072496823,1.19391775827397,51.4809625209238,33.3656446950582,25.9706800053195
922,-8.99447331666026,1.37396409872896,50.6123349079227,34.6716346547752,40.7921745879634
923,-8.64556397036629,1.36389339205843,48.9944291280284,35.8968131585939,31.2813797345973
924,-9.77948063164221,1.81150983820887,49.4561431038654,36.3092374437054,25.8007455386779
925,-9.35814536373789,2.93902484256684,49.0916873164535,35.3704852601384,29.977951995036
926,-10.2827016205521,3.27798901215415,49.5776365990738,36.4347443520998,29.2755936049166
927,-11.2897639866714,2.05910688131127,48.7493314371359,36.3239792480836,31.1798556798646
928,-11.479238316775,3.17046688747675,48.5443202836768,35.7328035415269,26.0180187643719
929,-10.5453216165964,3.60596282393218,49.5046970825317,36.7554791413357,33.2695098980485
930,-10.2014116170184,4.37861032121908,50.6807581523734,37.279116375598,30.6240839742769
931,-9.38739134055488,3.58160067030737,51.6369198943844,35.8305493703846,26.0978415107323
932,-8.47205033827428,3.92563769423117,51.1448882292806,34.9547957738419,30.879689035248
933,-8.64390246869654,5.09031867851857,51.6206967154978,33.6527651938166,30.3897852959033
934,-11.0461335823056,5.64703927677584,51.7003937942339,35.1004427546609,27.9926417339865
935,-10.2502267305748,4.82351938484917,53.6099296820626,35.7478430634523,32.3280057738731
936,-8.08111086121497,4.8179124702141,53.4909486366622,37.0712051225094,36.5991567144379
937,-8.02272736175529,4.21780384785818,52.2705860807973,36.2994533038561,29.9299642954617
938,-9.37764181128297,4.28669540411939,51.3901675446143,35.0212625331849,29.708310791064
939,-9.74519257683702,3.07703812673928,51.7191401248741,35.1321763172293,28.2515682999761
940,-10.6797101559923,2.53731604278097,50.4353394407739,35.5731223641928,34.7396432523689
941,-10.7213493760639,2.95746249490423,49.4490054601582,36.5116977267913,28.5320445775485
942,-10.0452373705072,2.12103922148418,49.8256276562521,35.3444363800984,27.6815215534931
943,-9.1788012237017,2.17662791524144,49.6529337856886,34.2306469697414,29.6367303483788
944,-8.94362619888839,2.29680415192716,50.5902566178649,31.9724166640773,27.046344927371
945,-9.87759633216482,0.74414334492457,50.5572059175459,32.4002895829646,20.7571351562921
946,-9.06434416488322,0.101968148372244,52.3572801826891,33.2219786230473,30.6186759354215
947,-7.71602560975317,-0.673537088258439,51.9833097926335,31.6648518365155,30.0383348084156
948,-5.4641428338221,-1.09903224859103,50.6714371808499,30.6417131106503,44.670309258822
949,-5.95779526828802,-1.29064988555499,50.3975316204022,29.7293105865791,26.5193287002144
950,-5.48370266913552,-0.852130233247649,50.7675065477355,28.9158093719452,28.7185780431501
951,-4.29001100302143,-0.536948489793977,49.9270955241255,29.067805996558,24.9270149056561
952,-4.40640647454355,-1.14463525551602,51.0814094173006,29.201605070918,28.8757587341434
